name,brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title,sentiment
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-01-18T00:00:00.000Z,"Amazon Tap pretty much works as advertised, and understand that the product will evolve with system updates. Love how the weather, traffic, movies and sports scores/schedules are answered quickly and effortlessly. This was an excellent gift as I gave it to both my son and daughter and my son, unknowingly gave we a Tap back as well. Can't wait to see what improvements are made with the updates coming","works well, needs alittle more depth in searching",Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-20T00:00:00.000Z,This was out first time using any of Amazons alexa products and we love it. So far we have the hue light bulbs and fire stick but plan on updating the front door lock and thermostat. So easy to use and convenient.,Great for home automation!,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-23T00:00:00.000Z,It was a good gift for the price and had many features and options,Good for the price,Positive
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2017-03-03T00:00:00.000Z,I like it. It's better than the Apple mini. Plenty of apps.,Noce,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-13T00:00:00.000Z,Everyone should have this product. It’s great to have when you are needing to see something and your hands are full or you can’t find your phone.,Must have,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-12T00:00:00.000Z,Great Echo!! Friend really liked it!! It really does what he wants it to do and he connected his lights to the device. Everything works well.,Great device,Positive
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,"eBook Readers,Fire Tablets,Electronics Features,Tablets,Amazon Tablets,College Ipads & Tablets,Electronics,Electronics Deals,College Electronics,Featured Brands,All Tablets,Computers & Tablets,Back To College,Amazon Devices,Tablets & E-Readers","Office Supplies,Electronics",2017-04-08T00:00:00.000Z,"Can't live without this, use for email, banking, social media, reading, watching movies, tv shows, online college courses. Even prints to wireless printer.",Versatile tablet,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-07T00:00:00.000Z,Good product I would recommend it to everyone thank you,Mr,Positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-07-20T00:00:00.000Z,if you use it for certain things it's great. Can find most everything on it. Only a few things that can't be downloaded or found in the appstore,great for the things I have put on it and use it,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-25T00:00:00.000Z,Amazon MayDay functionality is not available and this was unexpected. Other services and functionality as expected,Performs as expected,Positive
Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,"Computers & Tablets,E-Readers & Accessories,eBook Readers,Kindle E-readers",Electronics,2015-05-29T00:00:00.000Z,This is a fantastic product for reading books. It is wonderful to use in full sunshine. I have a kindle fire so I thought this would be unnecessary now I am wishing I had purchased it sooner. The much longer battery life and use in full sunlight make it so much better to use for reading than the kindle fire.,Great reader,Positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-07-10T00:00:00.000Z,"Overall it is a good tablet, but I am not a fan of the limitations of the silk browser and Amazon app store.",Overall okay,Neutral
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,"eBook Readers,Fire Tablets,Electronics Features,Tablets,Amazon Tablets,College Ipads & Tablets,Electronics,Electronics Deals,College Electronics,Featured Brands,All Tablets,Computers & Tablets,Back To College,Amazon Devices,Tablets & E-Readers","Office Supplies,Electronics",2017-02-24T00:00:00.000Z,"I bought this for my daughter who wanted an iPad, but for about half the price she is completely happy with it - she even calls it her iPad. I think I may even buy one for myself to replace my aging iPad.",Excellent and less expensive alternative to iPad,Positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-02-05T00:00:00.000Z,As long as apps are downloaded before leaving WIFI they work great for road trips or hunting trips!,Great for road trips!,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-05-03T00:00:00.000Z,Better than I expected. Parental control is an awesome feature.,Great tablet,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-01-05T00:00:00.000Z,"Alexa can do it all! Having a severe hearing loss, the 'Show' gives me visuals along with captions so that I can follow what Alexa is saying!",Alexa is a charm!,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-24T00:00:00.000Z,This tablet works great and my daughter loves it. Only reason not 5 stars is because you cant access google play without rooting the tablet. Way to ruin android amazon.,Good but could be better,Positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-09-17T00:00:00.000Z,Great on the go companion for avid reader. Easy to load books and connect with prime.,Good beginner tablet,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,"Love my Echo Plus, echo, echo spot and Ech show. Very satisfied with the products. They work great individually or with each other.",Great home assistant,Positive
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,"eBook Readers,Fire Tablets,Electronics Features,Tablets,Amazon Tablets,College Ipads & Tablets,Electronics,Electronics Deals,College Electronics,Featured Brands,All Tablets,Computers & Tablets,Back To College,Amazon Devices,Tablets & E-Readers","Office Supplies,Electronics",2017-01-23T00:00:00.000Z,Biggest and best Kindle yet. Light as a feather. Buy one today.,The best,Positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-06-16T00:00:00.000Z,Nice Tablet for games and keeping up on social media!,Nice Tablet for the money,Positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-05-12T00:00:00.000Z,This tablet is very good for my daughter of age five.,Excellent,Positive
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2017-02-24T00:00:00.000Z,My first Kindle and I love it. No backlight and perfect view in the sun are awesome.,Perfect,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-08-15T16:06:03.000Z,Its an awesome item. Me and the kids love it.,Love it!!!,Positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-12-16T00:00:00.000Z,"She loves it, she has one of the first Kindles and uses it daily, so this new one was a surprise and she enjoys the color in some of the cookbooks. The clarity and the Washington Post was an added feature, and fact that it was so easy to use.",My wife's birthday present,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-08-21T00:00:00.000Z,"Previously had 2 echo Dots in play at my home, so knew I wanted more from my Alexa. Echo show now in kitchen and allows easy review of youtube for entertainment and recipe instructions. Also like streaming music and having the lyrics stream, too!!! Very cool. Looking forward to Alexa learning more and more to respond to my questions on various topics. Hands free is the way to go.",Love Echo Show,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Amazon,"Tablets,Fire Tablets,Electronics,Computers,Computer Components,Hard Drives & Storage,Computers & Tablets,All Tablets",Electronics,2016-11-18T00:00:00.000Z,I love new Kindle Fire. I love the convenience having books with me all the time being able to have an entire library at my fingertips.,Love it,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-10T00:00:00.000Z,You are able to control you lights and other electrical devices with the Echo Plus,Compatible with Amazon,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-10-21T00:00:00.000Z,"Great sound, easy set up. The screen seems sort of wasteful now that I've been playing with it. Maybe it has the capability to work as a digital picture frame....I'm just certain yet. I was able to set one picture to it...Not multiple. Would be nice if could be used for Hulu or Netflix and stuff since the picture and sound are so clear. I like the visual to do and shopping lists. Still worth the purchase. A good want to have...just not a must have...then again maybe I have not tapped into all it can do.",Nice novelty...sort of a waste of a screen,Neutral
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-12T00:00:00.000Z,"We have echos throughout the whole house and have this in the kitchen. Controls lights , you can FaceTime , my wife uses it for recipes and it shows the videos of directions",Love it,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-11-15T00:00:00.000Z,My entire family loves this product. We ask her questions and go to sleep with her playing music. You feel like you have company anytime you want,Echo,Positive
